id,in_span_mean,out_span_mean,relative_TRT,Text_TRT,Target_TRT,Fix_Target,target_to_fixation_ratio,Fix_Total,Correct_Flag
AIA7RZSAONU5M,152.0,332.68888888888887,0.014094955489614243,21568.0,304.0,4,0.0209424084,191,0
AIJG3Z7ATXCTD,52.0,147.55,0.016024653312788906,3245.0,52.0,1,0.0238095238,42,0
AK52RXEJKR81A,0,201.36,0.0,6285.0,0.0,0,0.0,76,0
AKAM01E1R4KAF,65.0,131.14814814814815,0.009592680047225502,6776.0,65.0,1,0.011627907,86,1
AKK1UCZ1NC5OW,126.66666666666667,158.82758620689654,0.11631402474274483,8649.0,1006.0,12,0.1111111111,108,0
AKNBC1TE88NDO,1792.0,521.5263157894736,0.039134373427277304,49675.0,1944.0,22,0.041509434,530,0
AMPR904VJJFZY,0,78.0,0.0,597.0,0.0,0,0.0,9,0
ANCTZADQC3D75,59.0,286.1666666666667,0.0,12891.0,0.0,0,0.0,122,1
ANX6Q4NMZL8EI,219.0,307.88235294117646,0.0,11235.0,0.0,0,0.0,128,1
AOQU769ZT0JSD,0,95.6,0.0,3320.0,0.0,0,0.0,52,0
AQMLJYUQCSG22,274.6666666666667,327.0882352941176,0.03582452936828834,23001.0,824.0,5,0.0264550265,189,0
AQWH9UY6FVU21,1408.0,1026.952380952381,0.04576778052268886,30764.0,1408.0,10,0.0588235294,170,0
ARUXG5FD1Q76F,447.0,254.75675675675674,0.10568196764435091,15206.0,1607.0,16,0.0952380952,168,0
AT6LDQNLKTUSE,0,173.9090909090909,0.0,10488.0,0.0,0,0.0,128,0
ATA9BBCLTE2HS,62.5,461.84615384615387,0.013791469194312796,21100.0,291.0,3,0.013215859,227,0
AUA3VQ48GSMLF,0,66.66666666666667,0.0,780.0,0.0,0,0.0,15,0
AV6J56XKCIG7F,155.33333333333334,122.26666666666667,0.060907070971114884,7651.0,466.0,5,0.046728972,107,0
AX3KFUB3F8VOU,87.5,138.2608695652174,0.10719905586152635,5084.0,545.0,8,0.1081081081,74,0
AX8NXTT8QMGHC,671.0,280.2682926829268,0.09903955876759224,21032.0,2083.0,18,0.0909090909,198,0
AXY0D2AMLKE2A,68.5,159.59375,0.01668290306867998,8212.0,137.0,2,0.0198019802,101,1
AYQTQYOLTNY0Y,151.0,107.2,0.04326647564469914,3490.0,151.0,2,0.0377358491,53,0
AYY0UC6KCN9RW,579.0,438.75,0.025472651176215905,27716.0,706.0,11,0.0268292683,410,0
AYYSG3O9FNU15,196.0,168.1818181818182,0.02852153667054715,6872.0,196.0,2,0.0338983051,59,1
AZS5TQV407VDD,153.375,104.55555555555556,0.2857142857142857,4515.0,1290.0,18,0.2857142857,63,0
AZU9D7YLCTAYV,197.0,321.0,0.011195726301432144,17596.0,197.0,2,0.0131578947,152,1
p1-lab-control,165.0,135.33333333333334,0.022409344017384217,7363.0,165.0,2,0.0338983051,59,0
p1-volunteer-cognition,207.0,187.0,0.0635164160785517,3259.0,207.0,2,0.08,25,0
p10-volunteer-cognition,246.0,290.5609756097561,0.020553095496699807,23938.0,492.0,6,0.0202702703,296,0
p11-volunteer-cognition,848.0,287.6470588235294,0.0477822196839901,36771.0,1757.0,10,0.0342465753,292,0
p12-volunteer-cognition,83.0,160.7,0.0067260940032414914,12340.0,83.0,1,0.0058479532,171,1
p13-lab-control,813.5,258.52272727272725,0.0389885951728406,45244.0,1764.0,23,0.0373376623,616,0
p13-volunteer-cognition,235.0,187.63636363636363,0.02032344547262821,11563.0,235.0,1,0.0078740157,127,1
p13-volunteer-cognition,0,0,0.0,37263.0,0.0,0,0.0,2,0
p14-lab-control,0,462.6,0.0,34759.0,0.0,0,0.0,255,0
p14-volunteer-cognition,67.0,358.5263157894737,0.0043514970448788725,15397.0,67.0,1,0.0067114094,149,1
p15-lab-control,150.0,300.09375,0.01287076963282373,30612.0,394.0,4,0.0119760479,334,0
p15-volunteer-cognition,348.0,196.2,0.025307250381790415,13751.0,348.0,4,0.031496063,127,0
p16-lab-control,2069.5,374.0689655172414,0.07682451910919298,59317.0,4557.0,55,0.0787965616,698,0
p16-volunteer-cognition,0,1008.6176470588235,0.0,84173.0,0.0,0,0.0,557,0
p17-volunteer-cognition,0,399.875,0.0,31914.0,0.0,0,0.0,222,0
p18-lab-control,0,1394.1470588235295,0.004079624674529944,83341.0,340.0,1,0.001996008,501,0
p19-volunteer-cognition,301.5,388.43333333333334,0.014610696846966198,52838.0,772.0,8,0.0273972603,292,1
p3-lab-control,239.0,213.83333333333334,0.016736694677871148,14280.0,239.0,2,0.01,200,1
p3-volunteer-cognition,202.0,321.7647058823529,0.010193268405914115,19817.0,202.0,2,0.011627907,172,1
p4-lab-control,0,274.5833333333333,0.0,11920.0,0.0,0,0.0,83,1
p4-volunteer-cognition,0,158.16666666666666,0.0,8022.0,0.0,0,0.0,109,1
p5-volunteer-cognition,0,658.8888888888889,0.0,39961.0,0.0,0,0.0,460,0
p6-lab-control,246.0,290.47058823529414,0.008408819005298239,29255.0,246.0,3,0.0084269663,356,1
p6-volunteer-cognition,0,142.7,0.0,9274.0,0.0,0,0.0,92,1
p6-volunteer-cognition,0,0,0.0,57585.0,0.0,0,0.0,6,0
p7-lab-control,68.0,224.69230769230768,0.00800942285041225,8490.0,68.0,1,0.0095238095,105,1
p7-volunteer-cognition,780.0,573.0,0.03263325244749393,23902.0,780.0,3,0.0145631068,206,1
p7-volunteer-cognition,726.0,316.4642857142857,0.05259916681760551,27605.0,1452.0,12,0.0547945205,219,0
p8-volunteer-cognition,121.0,317.6,0.005832168506290066,20747.0,121.0,1,0.0073529412,136,0
A10BH9PYCYUKDJ,0,547.1315789473684,0.0,47205.0,0.0,0,0.0,324,0
A10W3EILX06DFO,50.0,80.3076923076923,0.053406998158379376,2715.0,145.0,2,0.0392156863,51,1
A11EZAV2HRYKD5,61.0,287.6119402985075,0.0067708511438634884,29243.0,198.0,3,0.0066079295,454,0
A11M4E3N6Q8918,58.0,217.4375,0.005731225296442688,10120.0,58.0,1,0.0101010101,99,1
A11YS0T8MV3Q7C,332.0,538.6153846153846,0.018704598952137486,39509.0,739.0,9,0.0265486726,339,0
A12HLLXWOQJ14Q,0,143.25,0.0,4995.0,0.0,0,0.0,71,1
A12NT768CR36E5,216.83333333333334,115.91666666666667,0.35205479452054794,13140.0,4626.0,55,0.3503184713,157,1
A13WTEQ06V3B6D,170.0,153.35294117647058,0.029299048089998763,8089.0,237.0,2,0.021978022,91,0
A160BYMX7X0EPG,280.0,239.80851063829786,0.22616448326055313,21984.0,4972.0,65,0.2117263844,307,1
A17Q4QN6UE0EZC,0,134.43478260869566,0.0,5336.0,0.0,0,0.0,65,1
A18JFH5XQAUVAK,0,92.6923076923077,0.0,3309.0,0.0,0,0.0,50,0
A18MDEBDC9B19A,0,95.25,0.0,864.0,0.0,0,0.0,9,0
A19F9CLZ0XWBYR,363.5,156.56,0.20725995316159251,7686.0,1593.0,13,0.1382978723,94,0
A19L8SNH73AX1Z,1344.0,184.75510204081633,0.09150949819568326,14687.0,1344.0,7,0.052238806,134,0
A1B7X75L6JOPGM,0,78.22222222222223,0.0,1241.0,0.0,0,0.0,18,1
A1BASVXQK125PD,0,105.25,0.0,3830.0,0.0,0,0.0,67,1
A1CPY1HLCFTIL1,775.5,849.6666666666666,0.24088302919176927,68718.0,16553.0,168,0.2304526749,729,0
A1D26DHX9CDRGI,124.0,74.6,0.0,3062.0,0.0,0,0.0,41,1
A1D41E24S4E4I4,184.2,373.3,0.10083259947161957,24982.0,2519.0,25,0.0909090909,275,0
A1FMSDBXC2CYM0,187.0,101.8,0.054061867591789534,3459.0,187.0,3,0.0555555556,54,0
A1HR8IRDC07FO9,0,258.4166666666667,0.0,16493.0,0.0,0,0.0,223,1
A1IJ6E21R29K53,0,257.6060606060606,0.0,10365.0,0.0,0,0.0,121,0
A1ISZTMNHXPB4C,59.0,128.05714285714285,0.00891508008461771,6618.0,59.0,1,0.0113636364,88,1
A1JI19KPIVNL3Y,203.75,218.74418604651163,0.05950208074760897,13697.0,815.0,8,0.0526315789,152,0
A1JVDJPJN1XHLD,282.0,308.06,0.025514589459398326,22105.0,564.0,5,0.0203252033,246,0
A1JWPEUSQYB6XL,0,134.47058823529412,0.0,2862.0,0.0,0,0.0,33,0
A1K76PLMB0YQT5,436.5,368.3333333333333,0.06160842210178783,32106.0,1978.0,32,0.0634920635,504,0
A1KGPGSI6I9TQ5,138.0,147.07142857142858,0.0192414947016174,7172.0,138.0,2,0.0215053763,93,1
A1LTVR9DOB62B1,210.25,270.2456140350877,0.03483559438951483,26094.0,909.0,11,0.0372881356,295,0
A1N93G08WP4XH7,68.0,245.45454545454547,0.004334246924596851,15689.0,68.0,1,0.0072992701,137,0
A1NQOR4RQJJDMW,0,98.91666666666667,0.0,3762.0,0.0,1,0.015625,64,0
A1OM5NWYYYJKQW,174.0,188.83333333333334,0.015306122448979591,11368.0,174.0,1,0.0105263158,95,0
A1OZPLHNIU1519,350.3333333333333,200.4255319148936,0.06785460649493189,15489.0,1051.0,13,0.0722222222,180,1
A1PHDT66U6IK4Q,480.0,243.0,0.04709495776810852,11721.0,552.0,7,0.0469798658,149,0
A1QMJNJ5FGC09,396.0,336.3692307692308,0.02299519274931872,32659.0,751.0,5,0.0183150183,273,0
A1T9BJRS4IL8VQ,169.5,108.18181818181819,0.12410071942446044,3336.0,414.0,5,0.1136363636,44,0
A1VGM6OJRPRNCQ,0,156.0,0.0,3093.0,0.0,0,0.0,47,0
A1WH32GYQOHIRQ,81.5,324.06666666666666,0.005737618360378754,28409.0,163.0,2,0.0061919505,323,1
A1WRZX4HNRMVG1,213.0,294.875,0.013723342568133496,15521.0,213.0,2,0.0122699387,163,0
A1X2SSCWCB9N76,121.66666666666667,291.17857142857144,0.04309832362382594,16822.0,725.0,7,0.0374331551,187,0
A1YRYQBQGQRY1Q,0,386.95,0.0,23026.0,0.0,0,0.0,219,0
A1YTB9G04PC71S,186.5,166.72222222222223,0.03850123864574732,9688.0,373.0,5,0.0434782609,115,1
A20SL254675EOK,0,186.5,0.0,1780.0,0.0,0,0.0,21,1
A21ZK49H9LSSRY,0,187.6315789473684,0.0,11507.0,0.0,0,0.0,163,1
A224ZKQ83DQ3P3,0,119.85714285714286,0.0,3918.0,0.0,0,0.0,51,0
A23KAJRDVCVGOE,56.0,144.20689655172413,0.006683375104427736,8379.0,56.0,1,0.0089285714,112,0
A24LB89P1BPKKF,112.75,330.2,0.012605159451074653,35779.0,451.0,7,0.0146750524,477,0
A25TQ73VVCOM4X,138.0,240.50704225352112,0.0166525883914565,24861.0,414.0,4,0.0118343195,338,0
A28VE2YSRYE3B8,136.0,108.14285714285714,0.029545948294590483,4603.0,136.0,2,0.0338983051,59,0
A292T1OXCVXN78,171.0,165.36111111111111,0.01634486713821449,10462.0,171.0,2,0.016,125,0
A293JF50QSYCRO,741.0,314.4186046511628,0.03546472671580358,20894.0,741.0,9,0.0324909747,277,0
A2APG8MSLJ6G2K,67.0,180.975,0.013893208916537066,9645.0,134.0,2,0.0165289256,121,1
A2G57M3XD1AIBS,469.88235294117646,275.14285714285717,0.3964447736320711,21602.0,8564.0,110,0.355987055,309,1
A2H1QUGX0SOUMH,129.0,75.3103448275862,0.04738604172031934,3883.0,184.0,3,0.0454545455,66,1
A2HOEI5M6G883O,0,464.2,0.0,21725.0,0.0,1,0.0090909091,110,1
A2I6ZALE49CVSC,0,168.41666666666666,0.0,10306.0,0.0,0,0.0,101,1
A2IFHU3P1MF54K,93.0,354.13513513513516,0.0036130536130536133,25740.0,93.0,1,0.004,250,1
A2IQ0QCTQ3KWLT,0,269.4230769230769,0.0,25824.0,0.0,0,0.0,207,0
A2LLOJFA11FSZF,163.25,107.5,0.29494614747307374,2414.0,712.0,9,0.3,30,1
A2N9U74YIPDQ9F,153.8,195.72413793103448,0.21808834472028682,14783.0,3224.0,33,0.2244897959,147,0
A2OU4N4VBIE91I,1171.0,236.02325581395348,0.04326163994245816,28501.0,1233.0,12,0.0456273764,263,1
A2OVX9UW5WANQE,0,213.62962962962962,0.0,15072.0,0.0,0,0.0,192,1
A2PSR3CMNR1R9X,377.0,185.19672131147541,0.052318437560628595,15463.0,809.0,7,0.0451612903,155,0
A2QABS5PO2AYES,73.0,184.14285714285714,0.01806036615536863,4042.0,73.0,1,0.0192307692,52,0
A2RBF3IIJP15IH,235.8235294117647,279.45,0.3797909407665505,11193.0,4251.0,50,0.390625,128,1
A2RC9V49MHS973,0,406.0416666666667,0.0,12420.0,0.0,0,0.0,135,1
A2UKBPPWF76NCT,380.06666666666666,245.325,0.3077840607881251,22636.0,6967.0,101,0.2970588235,340,1
A2V27A9GZA1NR2,150.5,239.08,0.015564403536894358,19339.0,301.0,3,0.0154639175,194,1
A2VLTSW6CXIUMR,358.7368421052632,454.74418604651163,0.2048430240743348,35515.0,7275.0,74,0.2,370,1
A2VO8C41JJIQY9,322.0,405.34615384615387,0.008811778227792676,36542.0,322.0,4,0.0102564103,390,1
A2VOJULWLB9LYU,101.0,302.52777777777777,0.011779799393515278,17148.0,202.0,3,0.0171428571,175,0
A2WBGRTWOXDE6M,342.0,494.02564102564105,0.03156254711765593,39794.0,1256.0,3,0.0120481928,249,1
A2XENTYL1D1UOL,1058.5,414.81481481481484,0.03992437314145159,54478.0,2175.0,26,0.0340760157,763,0
A2Y87M8V0N1M6P,0,255.0,0.0,19979.0,0.0,0,0.0,149,0
A2YC6PEMIRSOAA,203.0,117.64,0.04189021873710277,4846.0,203.0,3,0.0447761194,67,0
A2YP60DM1HYTH8,250.5,369.42105263157896,0.018133830150597732,32205.0,584.0,4,0.015037594,266,0
A2YTY52FZNII62,68.0,131.58,0.007174509390166702,9478.0,68.0,1,0.0076335878,131,1
A2Z5A7TCIR8M6E,120.5,126.72,0.03193321849741619,7547.0,241.0,3,0.0309278351,97,0
A2Z6GCD1ZNCT6Z,378.77777777777777,230.5625,0.3567248746052387,21532.0,7681.0,74,0.3775510204,196,1
A2ZDEERVRN5AMC,476.0,216.925,0.03204092622509424,14856.0,476.0,2,0.0136054422,147,1
A2ZSL0EDN3H4AT,190.5,261.2878787878788,0.014665691520073906,25979.0,381.0,3,0.0111111111,270,0
A3084P5PROPWOI,0,108.07692307692308,0.0,2363.0,0.0,0,0.0,37,1
A34NDXO56MBC3D,106.375,117.92857142857143,0.21511429546229954,5862.0,1261.0,17,0.2236842105,76,0
A35J0Z5315SEBK,306.0,185.7843137254902,0.01783216783216783,17160.0,306.0,4,0.0181818182,220,1
A35P3396DDWKTT,101.0,129.43478260869566,0.010218535006070418,9884.0,101.0,1,0.0075757576,132,0
A361512FNHY889,188.5,193.4,0.07917673002205187,9523.0,754.0,8,0.0824742268,97,1
A36IB78C6MVA3,119.91666666666667,136.33333333333334,0.2542290961817303,6207.0,1578.0,21,0.2441860465,86,1
A3785TR8D5I81Q,889.3333333333334,794.4769230769231,0.034627798815665745,78694.0,2725.0,31,0.0354285714,875,1
A379B5GPHSV7TX,0,131.92307692307693,0.0,4387.0,0.0,0,0.0,43,0
A37E5WQJFDG6QG,621.0,123.6923076923077,0.07313626192439053,8491.0,621.0,9,0.0818181818,110,0
A38DHLB88V8DL8,360.0,236.61904761904762,0.016931615087950335,21262.0,360.0,4,0.013559322,295,0
A39SK1E6IMQBD5,276.90909090909093,501.7857142857143,0.10915451203604885,33732.0,3682.0,44,0.1246458924,353,0
A3A1KP2SJRGNRZ,255.58823529411765,160.35714285714286,0.3671555492878296,14182.0,5207.0,71,0.3397129187,209,1
A3B2YRSMSC2J3T,0,96.05882352941177,0.0,2404.0,0.0,0,0.0,34,0
A3C6TJDUSBLFCX,0,180.66666666666666,0.0,1853.0,0.0,0,0.0,18,0
A3CZZJYU9JI93H,101.0,169.5,0.03114400246685168,3243.0,101.0,1,0.0294117647,34,0
A3DTG2QEFWI2II,0,154.93333333333334,0.0,2766.0,0.0,0,0.0,33,0
A3EQVDHHKZRC0K,109.5,257.32394366197184,0.007541322314049587,29040.0,219.0,4,0.0080808081,495,1
A3EU8ENRH654SB,77.0,456.4,0.026003559422582558,20228.0,526.0,7,0.0360824742,194,1
A3F7C28TEYK795,151.8181818181818,211.52777777777777,0.10753431420953885,20254.0,2178.0,25,0.0954198473,262,0
A3FL5SZK2XRTFB,147.0,150.72727272727272,0.01163895486935867,12630.0,147.0,2,0.011627907,172,1
A3FPXYVABXB9IZ,69.0,167.70833333333334,0.006350082827167311,10866.0,69.0,1,0.0073529412,136,0
A3HNEYFOIJWPH1,329.5,231.61764705882354,0.05979493693857182,11021.0,659.0,4,0.0344827586,116,0
A3J6YBLI6HWG6W,89.0,95.5,0.0676634566649772,3946.0,267.0,3,0.0508474576,59,0
A3K0U7YO7V7KZF,106.0,96.66666666666667,0.34485407066052226,2604.0,898.0,12,0.2926829268,41,1
A3L95FSCN74FIF,93.33333333333333,167.76923076923077,0.028717948717948718,9750.0,280.0,3,0.0229007634,131,0
A3MHP4LZ3V88NF,0,100.66666666666667,0.0,1476.0,0.0,0,0.0,24,0
A3MKSFVTMOF50Y,120.0,205.30232558139534,0.008008278220182661,22227.0,178.0,3,0.0097087379,309,0
A3NXT3OVGL7QNR,760.5,632.2307692307693,0.03782301140464848,41562.0,1572.0,14,0.038147139,367,1
A3NXW2JI4DU0C0,239.4375,222.72222222222223,0.22433189106642912,19645.0,4407.0,43,0.2028301887,212,1
A3RDJ3UZ9EJP6Y,278.6666666666667,311.70588235294116,0.18358281881579533,22513.0,4133.0,42,0.1935483871,217,1
A3RI9RLBGPG2B6,0,82.6,0.0,3140.0,0.0,0,0.0,47,1
A3RMV9ZGFJ0HHF,340.0,456.9818181818182,0.021124797948832284,35882.0,758.0,9,0.0255681818,352,0
A3RVHUY67SVXQV,69.0,167.35294117647058,0.007920110192837466,8712.0,69.0,1,0.0120481928,83,0
A3VHDQR8A9JJ4F,90.0,216.59259259259258,0.014332181337670257,19676.0,282.0,4,0.0179372197,223,0
A489K1IFOM4JW,52.0,231.28571428571428,0.005574614065180103,9328.0,52.0,1,0.0089285714,112,0
A4CHLWPHZIP7Y,242.10526315789474,176.48275862068965,0.27727577838591416,19367.0,5370.0,74,0.2690909091,275,0
A4RSIQQ5UOED2,0,75.8,0.0,2390.0,0.0,0,0.0,45,0
A4W9APAHFWVLO,68.0,207.0,0.009969212725406832,13642.0,136.0,2,0.0129032258,155,0
A4W9APAHFWVLO,79.0,283.2857142857143,0.004148288174753203,19044.0,79.0,1,0.0060606061,165,0
A7GT7BIC7ERWE,60.0,129.09375,0.008805400645729381,6814.0,60.0,1,0.0114942529,87,0
A7SW6SVNJ5V6O,272.0,253.4090909090909,0.04594594594594595,11840.0,544.0,4,0.0363636364,110,0
A8C3WNWRBWUXO,0,400.72340425531917,0.0,28755.0,0.0,0,0.0,380,1
A9KXY0C9JHSZL,0,101.0,0.0,2426.0,0.0,0,0.0,33,1
ACTQSBR4YRLZZ,166.0,210.75471698113208,0.016345822460735564,20311.0,332.0,5,0.0183150183,273,1
AE681FG4LT6DV,81.5,212.57142857142858,0.07010752688172044,2325.0,163.0,2,0.08,25,0
AFJFYJZ849YOZ,135.5,182.06666666666666,0.018960330231581893,14293.0,271.0,3,0.0144230769,208,0
AI8E3ZLZ3FO6O,70.0,107.6875,0.03098716246126605,2259.0,70.0,1,0.03125,32,0
AIA7RZSAONU5M,0,334.6666666666667,0.0,19504.0,0.0,0,0.0,193,1
AIJG3Z7ATXCTD,127.5,78.1,0.14018691588785046,1819.0,255.0,4,0.1428571429,28,0
AK52RXEJKR81A,174.66666666666666,189.6153846153846,0.2066892145809846,7983.0,1650.0,21,0.2282608696,92,0
AKAM01E1R4KAF,0,101.33333333333333,0.0,2450.0,0.0,0,0.0,33,0
AKK1UCZ1NC5OW,0,150.36170212765958,0.007630561886829848,10091.0,77.0,1,0.0078740157,127,0
AKNBC1TE88NDO,442.0,409.25454545454545,0.016302617334267338,31406.0,512.0,5,0.0159235669,314,0
AMPR904VJJFZY,0,110.46666666666667,0.0,7158.0,0.0,0,0.0,85,1
ANCTZADQC3D75,198.28571428571428,212.92307692307693,0.2690852819807428,11632.0,3130.0,39,0.314516129,124,1
ANX6Q4NMZL8EI,166.0,271.7659574468085,0.008385956049507452,19795.0,166.0,1,0.0044843049,223,1
AOQU769ZT0JSD,209.6875,125.41666666666667,0.3611725132148006,10405.0,3758.0,55,0.3353658537,164,1
AQMLJYUQCSG22,372.8888888888889,334.3333333333333,0.26321503698174664,14737.0,3879.0,31,0.219858156,141,1
AQWH9UY6FVU21,717.0,255.1764705882353,0.022651881338261775,31653.0,717.0,4,0.015037594,266,1
ARUXG5FD1Q76F,323.0,312.0731707317073,0.039517563361494,17992.0,711.0,9,0.0420560748,214,1
AT6LDQNLKTUSE,0,246.06896551724137,0.0,12328.0,0.0,0,0.0,138,0
ATA9BBCLTE2HS,0,199.1,0.0,2950.0,0.0,0,0.0,34,0
AUA3VQ48GSMLF,0,67.0,0.0,67.0,0.0,0,0.0,1,1
AV6J56XKCIG7F,441.5,167.4,0.14722753346080306,7322.0,1078.0,10,0.1123595506,89,0
AX3KFUB3F8VOU,0,70.0,0.08432304038004751,842.0,71.0,1,0.0714285714,14,0
AX8NXTT8QMGHC,126.0,237.21875,0.010721579305650103,11752.0,126.0,2,0.015503876,129,0
AXY0D2AMLKE2A,319.0,177.33333333333334,0.053095872170439415,6008.0,319.0,4,0.0506329114,79,0
AYQTQYOLTNY0Y,0,99.5,0.0,2412.0,0.0,0,0.0,34,0
AYY0UC6KCN9RW,0,190.28070175438597,0.0,16578.0,0.0,0,0.0,259,1
AYYSG3O9FNU15,0,172.16666666666666,0.0,5282.0,0.0,0,0.0,45,1
AZS5TQV407VDD,98.0,93.0,0.09954291518537328,1969.0,196.0,3,0.0967741935,31,0
AZU9D7YLCTAYV,685.0,245.25862068965517,0.029593467836004667,23147.0,685.0,3,0.0138248848,217,1
p1-lab-control,102.0,189.38709677419354,0.011263250883392226,9056.0,102.0,1,0.01,100,1
p1-volunteer-cognition,0,99.66666666666667,0.0,3066.0,0.0,0,0.0,32,0
p10-volunteer-cognition,210.0,218.93333333333334,0.010455563853622106,20085.0,210.0,3,0.0113636364,264,0
p11-volunteer-cognition,212.5,366.86764705882354,0.012226345617214694,34761.0,425.0,5,0.017921147,279,0
p12-volunteer-cognition,86.0,238.6153846153846,0.0047079432857064655,18267.0,86.0,1,0.0040650407,246,1
p13-lab-control,574.0,298.056338028169,0.03377799872952744,36207.0,1223.0,18,0.0358565737,502,1
p13-volunteer-cognition,393.0,206.65,0.05031688112156712,15621.0,786.0,8,0.0470588235,170,0
p13-volunteer-cognition,0,44184.0,0.0,44184.0,0.0,0,0.0,2,1
p14-lab-control,0,450.81666666666666,0.0,35189.0,0.0,0,0.0,279,0
p14-volunteer-cognition,67.5,266.6829268292683,0.008177853162103222,16508.0,135.0,2,0.0120481928,166,1
p15-lab-control,62.0,201.3125,0.004543123030702719,13647.0,62.0,1,0.0064516129,155,0
p15-volunteer-cognition,91.0,296.31111111111113,0.005096611593391207,17855.0,91.0,1,0.0057471264,174,0
p16-lab-control,96.0,468.73770491803276,0.0021156558533145277,45376.0,96.0,1,0.0019120459,523,1
p16-volunteer-cognition,1148.5,1258.876923076923,0.021173238943273786,108486.0,2297.0,17,0.020631068,824,0
p17-volunteer-cognition,239.0,393.7903225806452,0.015236516639041183,31372.0,478.0,4,0.0151515152,264,0
p18-lab-control,698.0,1121.6753246753246,0.01188929313929314,123136.0,1464.0,14,0.0146290491,957,0
p19-volunteer-cognition,491.0,891.3333333333334,0.018791318260029582,66254.0,1245.0,11,0.0252873563,435,0
p3-lab-control,0,123.0,0.0,8374.0,0.0,0,0.0,115,0
p3-volunteer-cognition,0,200.52,0.0,15041.0,0.0,0,0.0,141,0
p4-lab-control,64.0,309.3673469387755,0.003089996137504828,20712.0,64.0,1,0.0056179775,178,1
p4-volunteer-cognition,0,162.3684210526316,0.0,8797.0,0.0,0,0.0,119,1
p5-volunteer-cognition,0,559.3846153846154,0.0,47650.0,0.0,0,0.0,588,0
p6-lab-control,65.0,247.27586206896552,0.002672587475843921,24321.0,65.0,1,0.0035460993,282,1
p6-volunteer-cognition,138.0,217.55263157894737,0.019077901430842606,14467.0,276.0,3,0.0227272727,132,1
p6-volunteer-cognition,0,37508.0,0.0,37508.0,0.0,0,0.0,6,1
p7-lab-control,184.5,241.82456140350877,0.014010707369859893,26337.0,369.0,4,0.0127795527,313,1
p7-volunteer-cognition,408.0,230.18367346938774,0.022185970636215333,18390.0,408.0,1,0.0049261084,203,1
p7-volunteer-cognition,422.5,273.57142857142856,0.041305376005044935,25372.0,1048.0,8,0.040201005,199,0
p8-volunteer-cognition,108.0,299.76666666666665,0.007476117956527759,14446.0,108.0,1,0.0091743119,109,1
